koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_snr,koi_steff,koi_slogg,koi_srad,koi_disposition,period,duration,depth,prad,impact,snr,steff,slogg,srad,disposition,mission,prediction,confidence,confirmed_label
3.525632539,2.59959,22335.0,11.58,0.12,1996.7,5150.0,4.572,0.793,CONFIRMED,3.525632539,2.59959,22335.0,11.58,0.12,1996.7,5150.0,4.572,0.793,CONFIRMED,kepler,CONFIRMED,0.662186,CONFIRMED
34.84398644,2.9315,4523.6,7.61,0.934,76.8,5509.0,4.482,0.871,CANDIDATE,34.84398644,2.9315,4523.6,7.61,0.934,76.8,5509.0,4.482,0.871,CONFIRMED,kepler,CONFIRMED,0.46293736,CONFIRMED
7.748094239,3.5957,2472.1,5.52,0.517,113.2,5973.0,4.439,1.085,CONFIRMED,7.748094239,3.5957,2472.1,5.52,0.517,113.2,5973.0,4.439,1.085,CONFIRMED,kepler,CONFIRMED,0.5212728,CONFIRMED
23.96793669,3.827,1182.3,1.8,0.416,27.5,3747.0,4.728,0.524,CONFIRMED,23.96793669,3.827,1182.3,1.8,0.416,27.5,3747.0,4.728,0.524,CONFIRMED,kepler,CONFIRMED,0.54361457,CONFIRMED
8.29561738,1.3421,824.3,1.82,0.888,17.9,3747.0,4.728,0.524,CONFIRMED,8.29561738,1.3421,824.3,1.82,0.888,17.9,3747.0,4.728,0.524,CONFIRMED,kepler,CONFIRMED,0.5258326,CONFIRMED
8.11437482,2.2736,1558.0,2.1,0.573,56.4,3692.0,4.753,0.517,CONFIRMED,8.11437482,2.2736,1558.0,2.1,0.573,56.4,3692.0,4.753,0.517,CONFIRMED,kepler,CONFIRMED,0.53475016,CONFIRMED
38.036729482,4.34617,82872.0,27.5,0.501,1300.0,5575.0,4.521,0.932,FALSE POSITIVE,38.036729482,4.34617,82872.0,27.5,0.501,1300.0,5575.0,4.521,0.932,FALSE POSITIVE,kepler,FALSE POSITIVE,0.9269777,FALSE POSITIVE
4.64090031,35.512,2450.6,30.09,1.28,296.9,6463.0,4.5,0.826,CANDIDATE,4.64090031,35.512,2450.6,30.09,1.28,296.9,6463.0,4.5,0.826,FALSE POSITIVE,kepler,FALSE POSITIVE,0.8821574,FALSE POSITIVE
3.747838198,5.0642,616.0,13.65,1.121,138.2,5514.0,4.569,0.826,FALSE POSITIVE,3.747838198,5.0642,616.0,13.65,1.121,138.2,5514.0,4.569,0.826,CONFIRMED,kepler,CONFIRMED,0.4680125,CONFIRMED
14.74914825,6.0995,430.2,2.89,0.173,107.4,5847.0,4.191,1.402,CONFIRMED,14.74914825,6.0995,430.2,2.89,0.173,107.4,5847.0,4.191,1.402,CONFIRMED,kepler,CONFIRMED,0.6649068,CONFIRMED
21.81295996,4.3791,1175.4,3.38,0.053,37.8,5601.0,4.41,0.999,CONFIRMED,21.81295996,4.3791,1175.4,3.38,0.053,37.8,5601.0,4.41,0.999,CONFIRMED,kepler,CONFIRMED,0.6136284,CONFIRMED
7.91936937,3.3148,15148.0,10.34,0.733,389.0,5690.0,4.588,0.776,FALSE POSITIVE,7.91936937,3.3148,15148.0,10.34,0.733,389.0,5690.0,4.588,0.776,FALSE POSITIVE,kepler,FALSE POSITIVE,0.44910282,FALSE POSITIVE
1.028436523,1.8606,8098.0,72.77,1.5734,89.6,6228.0,4.428,0.99,CANDIDATE,1.028436523,1.8606,8098.0,72.77,1.5734,89.6,6228.0,4.428,0.99,FALSE POSITIVE,kepler,FALSE POSITIVE,0.6450896,FALSE POSITIVE
15.37562369,3.3169,15337.0,11.01,0.692,166.0,4986.0,4.496,0.833,CONFIRMED,15.37562369,3.3169,15337.0,11.01,0.692,166.0,4986.0,4.496,0.833,CONFIRMED,kepler,CONFIRMED,0.62233233,CONFIRMED
8.10363271,3.161,887.9,2.11,0.047,39.3,4861.0,4.574,0.732,CONFIRMED,8.10363271,3.161,887.9,2.11,0.047,39.3,4861.0,4.574,0.732,CONFIRMED,kepler,CONFIRMED,0.6453724,CONFIRMED
4.71510843,2.506,417.5,1.46,0.258,21.3,4861.0,4.574,0.732,CONFIRMED,4.71510843,2.506,417.5,1.46,0.258,21.3,4861.0,4.574,0.732,CONFIRMED,kepler,CONFIRMED,0.63443285,CONFIRMED
6.365839713,2.9721,780.7,2.44,0.524,70.8,5776.0,4.554,0.849,CONFIRMED,6.365839713,2.9721,780.7,2.44,0.524,70.8,5776.0,4.554,0.849,CONFIRMED,kepler,CONFIRMED,0.48748064,CONFIRMED
5.97581754,3.065,962.4,3.86,0.941,50.3,6108.0,4.471,0.997,FALSE POSITIVE,5.97581754,3.065,962.4,3.86,0.941,50.3,6108.0,4.471,0.997,FALSE POSITIVE,kepler,FALSE POSITIVE,0.37793013,FALSE POSITIVE
2.446737317,4.7211,1177.9,26.25,1.241,110.2,5764.0,4.548,0.863,FALSE POSITIVE,2.446737317,4.7211,1177.9,26.25,1.241,110.2,5764.0,4.548,0.863,FALSE POSITIVE,kepler,FALSE POSITIVE,0.4288884,FALSE POSITIVE
3.04033046,1.8411,10859.0,8.99,0.736,568.2,5035.0,4.519,0.791,CONFIRMED,3.04033046,1.8411,10859.0,8.99,0.736,568.2,5035.0,4.519,0.791,CONFIRMED,kepler,CONFIRMED,0.659727,CONFIRMED
15.33528675,3.897,3081.4,5.0,0.773,86.6,5251.0,4.581,0.817,CONFIRMED,15.33528675,3.897,3081.4,5.0,0.773,86.6,5251.0,4.581,0.817,CONFIRMED,kepler,CONFIRMED,0.56340635,CONFIRMED
7.95825328,4.377,50.0,1.06,0.706,14.7,5847.0,4.191,1.402,CONFIRMED,7.95825328,4.377,50.0,1.06,0.706,14.7,5847.0,4.191,1.402,CONFIRMED,kepler,CONFIRMED,0.5721634,CONFIRMED
31.33046135,5.176,5073.8,6.5,0.798,117.2,5251.0,4.581,0.817,CONFIRMED,31.33046135,5.176,5073.8,6.5,0.798,117.2,5251.0,4.581,0.817,CONFIRMED,kepler,CONFIRMED,0.51792884,CONFIRMED
3.9043425,3.831,16228.0,12.28,0.709,323.4,5810.0,4.526,0.898,FALSE POSITIVE,3.9043425,3.831,16228.0,12.28,0.709,323.4,5810.0,4.526,0.898,FALSE POSITIVE,kepler,FALSE POSITIVE,0.49691254,FALSE POSITIVE
9.286358079,3.49949,44791.0,17.61,0.377,1671.1,5670.0,4.523,0.821,FALSE POSITIVE,9.286358079,3.49949,44791.0,17.61,0.377,1671.1,5670.0,4.523,0.821,FALSE POSITIVE,kepler,FALSE POSITIVE,0.6569859,FALSE POSITIVE
3.951405455,2.1862,2453.9,31.44,1.276,117.2,6046.0,4.539,0.869,FALSE POSITIVE,3.951405455,2.1862,2453.9,31.44,1.276,117.2,6046.0,4.539,0.869,FALSE POSITIVE,kepler,FALSE POSITIVE,0.5839425,FALSE POSITIVE
23.65369415,8.2183,3341.8,7.89,0.008,266.3,5739.0,4.191,1.384,CONFIRMED,23.65369415,8.2183,3341.8,7.89,0.008,266.3,5739.0,4.191,1.384,CONFIRMED,kepler,CONFIRMED,0.6886123,CONFIRMED
13.23352214,6.7372,504.6,3.06,0.014,49.1,5739.0,4.191,1.384,CONFIRMED,13.23352214,6.7372,504.6,3.06,0.014,49.1,5739.0,4.191,1.384,CONFIRMED,kepler,CONFIRMED,0.64007354,CONFIRMED
6.15560285,4.9843,285.0,2.32,0.235,35.1,5739.0,4.191,1.384,CONFIRMED,6.15560285,4.9843,285.0,2.32,0.235,35.1,5739.0,4.191,1.384,CONFIRMED,kepler,CONFIRMED,0.6394208,CONFIRMED
2.090811305,3.388,115.9,1.62,0.746,19.9,5739.0,4.191,1.384,CONFIRMED,2.090811305,3.388,115.9,1.62,0.746,19.9,5739.0,4.191,1.384,CONFIRMED,kepler,CONFIRMED,0.57296956,CONFIRMED
3.180027898,3.5797,120.3,1.53,0.196,50.4,5847.0,4.191,1.402,CONFIRMED,3.180027898,3.5797,120.3,1.53,0.196,50.4,5847.0,4.191,1.402,CONFIRMED,kepler,CONFIRMED,0.6253528,CONFIRMED
50.4467417,7.159,370.3,2.67,0.379,19.4,5739.0,4.191,1.384,CONFIRMED,50.4467417,7.159,370.3,2.67,0.379,19.4,5739.0,4.191,1.384,CONFIRMED,kepler,CONFIRMED,0.57952636,CONFIRMED
11.76307164,2.9076,1037.3,2.35,0.048,48.9,4959.0,4.603,0.756,CONFIRMED,11.76307164,2.9076,1037.3,2.35,0.048,48.9,4959.0,4.603,0.756,CONFIRMED,kepler,CONFIRMED,0.6495946,CONFIRMED
56.2279271,3.57,862.7,2.37,0.7,20.9,4959.0,4.603,0.756,CONFIRMED,56.2279271,3.57,862.7,2.37,0.7,20.9,4959.0,4.603,0.756,CONFIRMED,kepler,CONFIRMED,0.5904706,CONFIRMED
2.384052875,3.0918,1268.1,17.06,1.178,50.5,4794.0,4.58,0.701,FALSE POSITIVE,2.384052875,3.0918,1268.1,17.06,1.178,50.5,4794.0,4.58,0.701,CONFIRMED,kepler,CONFIRMED,0.6114206,CONFIRMED
7.953547,2.6312,875.4,2.25,0.3,38.4,4768.0,4.536,0.779,CONFIRMED,7.953547,2.6312,875.4,2.25,0.3,38.4,4768.0,4.536,0.779,CONFIRMED,kepler,CONFIRMED,0.63650113,CONFIRMED
4.14451656,2.3421,391.8,1.48,0.004,22.8,4768.0,4.536,0.779,CONFIRMED,4.14451656,2.3421,391.8,1.48,0.004,22.8,4768.0,4.536,0.779,CONFIRMED,kepler,CONFIRMED,0.6312249,CONFIRMED
4.859386384,2.2757,6044.3,38.33,1.259,269.7,6072.0,4.47,0.988,FALSE POSITIVE,4.859386384,2.2757,6044.3,38.33,1.259,269.7,6072.0,4.47,0.988,FALSE POSITIVE,kepler,FALSE POSITIVE,0.6135678,FALSE POSITIVE
10.526294577,2.5211,9768.0,8.24,0.644,482.3,5386.0,4.553,0.793,CONFIRMED,10.526294577,2.5211,9768.0,8.24,0.644,482.3,5386.0,4.553,0.793,CONFIRMED,kepler,CONFIRMED,0.6190539,CONFIRMED
4.583520948,2.7055,3812.1,5.39,0.045,99.5,5815.0,4.54,0.877,CONFIRMED,4.583520948,2.7055,3812.1,5.39,0.045,99.5,5815.0,4.54,0.877,CONFIRMED,kepler,CONFIRMED,0.5403881,CONFIRMED
3.76181843,3.5176,510.6,2.66,0.926,35.9,5653.0,4.472,0.949,CONFIRMED,3.76181843,3.5176,510.6,2.66,0.926,35.9,5653.0,4.472,0.949,CONFIRMED,kepler,CONFIRMED,0.4719188,CONFIRMED
8.20396958,2.9667,1024.4,3.01,0.823,54.4,5015.0,4.499,0.826,CONFIRMED,8.20396958,2.9667,1024.4,3.01,0.823,54.4,5015.0,4.499,0.826,CONFIRMED,kepler,CONFIRMED,0.65103817,CONFIRMED
14.49645186,4.016,647.5,3.01,0.97,25.7,5015.0,4.499,0.826,CONFIRMED,14.49645186,4.016,647.5,3.01,0.97,25.7,5015.0,4.499,0.826,CONFIRMED,kepler,CONFIRMED,0.61068606,CONFIRMED
6.54626149,2.75,655.9,2.19,0.644,24.8,5251.0,4.581,0.817,CONFIRMED,6.54626149,2.75,655.9,2.19,0.644,24.8,5251.0,4.581,0.817,CONFIRMED,kepler,CONFIRMED,0.5758709,CONFIRMED
12.71809866,3.0957,1149.4,2.31,0.427,52.7,4702.0,4.592,0.686,CONFIRMED,12.71809866,3.0957,1149.4,2.31,0.427,52.7,4702.0,4.592,0.686,CONFIRMED,kepler,CONFIRMED,0.63694894,CONFIRMED
36.06588163,4.3246,1563.8,2.64,0.26,51.7,4702.0,4.592,0.686,CONFIRMED,36.06588163,4.3246,1563.8,2.64,0.26,51.7,4702.0,4.592,0.686,CONFIRMED,kepler,CONFIRMED,0.6466076,CONFIRMED
4.190425659,2.8589,2877.4,6.21,0.458,240.6,6073.0,4.392,1.135,CONFIRMED,4.190425659,2.8589,2877.4,6.21,0.458,240.6,6073.0,4.392,1.135,CONFIRMED,kepler,CONFIRMED,0.56571764,CONFIRMED
3.709870784,3.0694,2020.3,4.35,0.023,116.1,5727.0,4.463,0.978,CONFIRMED,3.709870784,3.0694,2020.3,4.35,0.023,116.1,5727.0,4.463,0.978,CONFIRMED,kepler,CONFIRMED,0.62993693,CONFIRMED
16.3297527,6.271,1187.5,3.75,0.791,74.6,5878.0,4.444,0.987,CONFIRMED,16.3297527,6.271,1187.5,3.75,0.791,74.6,5878.0,4.444,0.987,CONFIRMED,kepler,CONFIRMED,0.49229917,CONFIRMED
27.807566216,4.21587,25391.0,13.84,0.782,748.1,5862.0,4.584,0.785,CONFIRMED,27.807566216,4.21587,25391.0,13.84,0.782,748.1,5862.0,4.584,0.785,FALSE POSITIVE,kepler,FALSE POSITIVE,0.62932026,FALSE POSITIVE
80.8723469,11.195,3604.6,7.59,0.527,160.9,5510.0,4.222,1.238,CONFIRMED,80.8723469,11.195,3604.6,7.59,0.527,160.9,5510.0,4.222,1.238,CONFIRMED,kepler,CONFIRMED,0.536099,CONFIRMED
3.166465862,2.9381,4357.2,26.82,1.266,122.1,4968.0,4.575,0.704,FALSE POSITIVE,3.166465862,2.9381,4357.2,26.82,1.266,122.1,4968.0,4.575,0.704,CONFIRMED,kepler,CONFIRMED,0.57608306,CONFIRMED
24.99324319,5.9409,269.6,2.29,0.686,62.0,5718.0,4.181,1.317,CONFIRMED,24.99324319,5.9409,269.6,2.29,0.686,62.0,5718.0,4.181,1.317,CONFIRMED,kepler,CONFIRMED,0.5922182,CONFIRMED
10.35533116,3.1775,750.6,2.47,0.029,49.2,5501.0,4.462,0.918,CONFIRMED,10.35533116,3.1775,750.6,2.47,0.029,49.2,5501.0,4.462,0.918,CONFIRMED,kepler,CONFIRMED,0.62442076,CONFIRMED
16.08518937,3.984,1442.4,3.68,0.867,62.6,5239.0,4.523,0.826,CONFIRMED,16.08518937,3.984,1442.4,3.68,0.867,62.6,5239.0,4.523,0.826,CONFIRMED,kepler,CONFIRMED,0.585692,CONFIRMED
235.9986399,8.2284,20715.0,10.59,0.778,271.8,4245.0,4.627,0.657,CANDIDATE,235.9986399,8.2284,20715.0,10.59,0.778,271.8,4245.0,4.627,0.657,CONFIRMED,kepler,CONFIRMED,0.40551442,CONFIRMED
7.49018305,2.7297,1123.6,2.56,0.02,53.0,5103.0,4.562,0.787,CONFIRMED,7.49018305,2.7297,1123.6,2.56,0.02,53.0,5103.0,4.562,0.787,CONFIRMED,kepler,CONFIRMED,0.6575289,CONFIRMED
36.2761238,4.7865,1572.6,3.03,0.035,45.5,5103.0,4.562,0.787,CONFIRMED,36.2761238,4.7865,1572.6,3.03,0.035,45.5,5103.0,4.562,0.787,CONFIRMED,kepler,CONFIRMED,0.6203817,CONFIRMED
17.46087931,2.2641,812.4,2.32,0.594,22.6,5103.0,4.562,0.787,CONFIRMED,17.46087931,2.2641,812.4,2.32,0.594,22.6,5103.0,4.562,0.787,CONFIRMED,kepler,CONFIRMED,0.6097793,CONFIRMED
56.0560754,4.685,1626.0,1.94,0.018,27.4,3593.0,4.757,0.491,CONFIRMED,56.0560754,4.685,1626.0,1.94,0.018,27.4,3593.0,4.757,0.491,CONFIRMED,kepler,CONFIRMED,0.51939553,CONFIRMED
41.408316686,5.0264,22839.0,11.38,0.377,907.8,5522.0,4.586,0.747,CONFIRMED,41.408316686,5.0264,22839.0,11.38,0.377,907.8,5522.0,4.586,0.747,CONFIRMED,kepler,CONFIRMED,0.52602077,CONFIRMED
39.74893077,7.3051,15179.0,14.21,0.881,561.1,6122.0,4.487,0.964,CANDIDATE,39.74893077,7.3051,15179.0,14.21,0.881,561.1,6122.0,4.487,0.964,FALSE POSITIVE,kepler,FALSE POSITIVE,0.554957,FALSE POSITIVE
5.715425977,2.5242,908.1,2.47,0.348,59.4,5237.0,4.572,0.826,CONFIRMED,5.715425977,2.5242,908.1,2.47,0.348,59.4,5237.0,4.572,0.826,CONFIRMED,kepler,CONFIRMED,0.6275033,CONFIRMED
49.18394185,11.3364,1646.2,8.2,0.035,355.7,5626.0,3.907,2.057,CONFIRMED,49.18394185,11.3364,1646.2,8.2,0.035,355.7,5626.0,3.907,2.057,CONFIRMED,kepler,CONFIRMED,0.5749308,CONFIRMED
20.0261412,1.611,421.2,2.28,0.957,10.7,5237.0,4.572,0.826,CONFIRMED,20.0261412,1.611,421.2,2.28,0.957,10.7,5237.0,4.572,0.826,CONFIRMED,kepler,CONFIRMED,0.51578397,CONFIRMED
13.61014819,2.594,5732.9,19.02,1.081,184.1,5697.0,4.46,0.903,CANDIDATE,13.61014819,2.594,5732.9,19.02,1.081,184.1,5697.0,4.46,0.903,FALSE POSITIVE,kepler,FALSE POSITIVE,0.4101124,FALSE POSITIVE
10.44331991,2.743,1159.8,2.66,0.23,51.7,4947.0,4.516,0.802,FALSE POSITIVE,10.44331991,2.743,1159.8,2.66,0.23,51.7,4947.0,4.516,0.802,CONFIRMED,kepler,CONFIRMED,0.65424836,CONFIRMED
2.237489571,1.8119,315.8,1.41,0.128,30.7,5265.0,4.58,0.81,CONFIRMED,2.237489571,1.8119,315.8,1.41,0.128,30.7,5265.0,4.58,0.81,CONFIRMED,kepler,CONFIRMED,0.6051114,CONFIRMED
5.851520671,3.11058,33004.0,14.62,0.211,1630.4,5532.0,4.53,0.806,FALSE POSITIVE,5.851520671,3.11058,33004.0,14.62,0.211,1630.4,5532.0,4.53,0.806,CONFIRMED,kepler,CONFIRMED,0.49752384,CONFIRMED
3.167893418,2.1814,781.2,2.62,0.026,64.8,5895.0,4.503,0.94,CONFIRMED,3.167893418,2.1814,781.2,2.62,0.026,64.8,5895.0,4.503,0.94,CONFIRMED,kepler,CONFIRMED,0.4935873,CONFIRMED
4.311780262,2.7251,1154.0,3.11,0.196,86.1,5527.0,4.484,0.927,CONFIRMED,4.311780262,2.7251,1154.0,3.11,0.196,86.1,5527.0,4.484,0.927,CONFIRMED,kepler,CONFIRMED,0.62110114,CONFIRMED
20.0504494,4.556,840.9,2.69,0.383,37.8,5527.0,4.484,0.927,CONFIRMED,20.0504494,4.556,840.9,2.69,0.383,37.8,5527.0,4.484,0.927,CONFIRMED,kepler,CONFIRMED,0.56858855,CONFIRMED
9.76734503,1.6585,569.1,2.67,0.9,21.1,5527.0,4.484,0.927,CONFIRMED,9.76734503,1.6585,569.1,2.67,0.9,21.1,5527.0,4.484,0.927,CONFIRMED,kepler,CONFIRMED,0.45016772,CONFIRMED
119.0207044,8.1405,7430.5,8.98,0.076,223.5,5453.0,4.342,1.062,CANDIDATE,119.0207044,8.1405,7430.5,8.98,0.076,223.5,5453.0,4.342,1.062,CONFIRMED,kepler,CONFIRMED,0.59752107,CONFIRMED
190.3200468,15.284,1141.7,7.78,0.812,139.3,5626.0,3.907,2.057,CONFIRMED,190.3200468,15.284,1141.7,7.78,0.812,139.3,5626.0,3.907,2.057,CANDIDATE,kepler,CANDIDATE,0.39952573,CANDIDATE
2.861159894,1.8832,1014.3,4.37,0.965,58.3,6126.0,4.458,1.021,FALSE POSITIVE,2.861159894,1.8832,1014.3,4.37,0.965,58.3,6126.0,4.458,1.021,FALSE POSITIVE,kepler,FALSE POSITIVE,0.4335126,FALSE POSITIVE
26.44439337,3.9783,1843.5,3.91,0.03,88.0,5427.0,4.463,0.929,CONFIRMED,26.44439337,3.9783,1843.5,3.91,0.03,88.0,5427.0,4.463,0.929,CONFIRMED,kepler,CONFIRMED,0.65560776,CONFIRMED
51.53997972,6.3994,3644.3,5.51,0.183,155.5,5427.0,4.463,0.929,CONFIRMED,51.53997972,6.3994,3644.3,5.51,0.183,155.5,5427.0,4.463,0.929,CONFIRMED,kepler,CONFIRMED,0.6137357,CONFIRMED
5.902245782,2.9003,702.3,2.43,0.209,59.3,5427.0,4.463,0.929,CONFIRMED,5.902245782,2.9003,702.3,2.43,0.209,59.3,5427.0,4.463,0.929,CONFIRMED,kepler,CONFIRMED,0.6350617,CONFIRMED
2.382951591,1.8876,391.6,1.86,0.479,41.4,5427.0,4.463,0.929,CONFIRMED,2.382951591,1.8876,391.6,1.86,0.479,41.4,5427.0,4.463,0.929,CONFIRMED,kepler,CONFIRMED,0.58117664,CONFIRMED
21.02250608,4.1072,1772.5,3.07,0.036,62.4,5067.0,4.585,0.75,CONFIRMED,21.02250608,4.1072,1772.5,3.07,0.036,62.4,5067.0,4.585,0.75,CONFIRMED,kepler,CONFIRMED,0.64521486,CONFIRMED
3.219814777,2.0642,488.2,1.69,0.06,30.5,5103.0,4.562,0.787,CONFIRMED,3.219814777,2.0642,488.2,1.69,0.06,30.5,5103.0,4.562,0.787,CONFIRMED,kepler,CONFIRMED,0.6350391,CONFIRMED
5.912273234,2.3254,961.4,1.73,0.17,62.8,4072.0,4.696,0.57,CONFIRMED,5.912273234,2.3254,961.4,1.73,0.17,62.8,4072.0,4.696,0.57,CONFIRMED,kepler,CONFIRMED,0.5914689,CONFIRMED
8.98581901,2.8606,881.3,1.65,0.008,51.8,4072.0,4.696,0.57,CONFIRMED,8.98581901,2.8606,881.3,1.65,0.008,51.8,4072.0,4.696,0.57,CONFIRMED,kepler,CONFIRMED,0.59530616,CONFIRMED
12.940668656,2.4845,42450.0,22.94,0.897,307.5,5875.0,4.572,0.809,CANDIDATE,12.940668656,2.4845,42450.0,22.94,0.897,307.5,5875.0,4.572,0.809,FALSE POSITIVE,kepler,FALSE POSITIVE,0.8234754,FALSE POSITIVE
20.5452375,2.517,218.5,2.41,0.95,18.5,5670.0,4.206,1.264,FALSE POSITIVE,20.5452375,2.517,218.5,2.41,0.95,18.5,5670.0,4.206,1.264,CONFIRMED,kepler,CONFIRMED,0.51447463,CONFIRMED
33.60123371,4.4056,7425.9,8.46,0.67,247.9,5149.0,4.447,0.93,CONFIRMED,33.60123371,4.4056,7425.9,8.46,0.67,247.9,5149.0,4.447,0.93,CONFIRMED,kepler,CONFIRMED,0.6789926,CONFIRMED
6.76652928,2.9004,450.7,1.97,0.429,29.2,5149.0,4.447,0.93,CONFIRMED,6.76652928,2.9004,450.7,1.97,0.429,29.2,5149.0,4.447,0.93,CONFIRMED,kepler,CONFIRMED,0.65563434,CONFIRMED
4.347288783,2.1024,451.6,2.36,0.025,39.7,5754.0,4.345,1.122,CONFIRMED,4.347288783,2.1024,451.6,2.36,0.025,39.7,5754.0,4.345,1.122,CONFIRMED,kepler,CONFIRMED,0.5387445,CONFIRMED
4.601811819,2.2607,755.9,2.35,0.567,60.8,4986.0,4.496,0.833,CONFIRMED,4.601811819,2.2607,755.9,2.35,0.567,60.8,4986.0,4.496,0.833,CONFIRMED,kepler,CONFIRMED,0.659733,CONFIRMED
11.18719905,3.252,353.6,1.55,0.387,21.9,4986.0,4.496,0.833,CONFIRMED,11.18719905,3.252,353.6,1.55,0.387,21.9,4986.0,4.496,0.833,CONFIRMED,kepler,CONFIRMED,0.6533673,CONFIRMED
4.220965778,3.0854,2260.0,2.62,0.705,157.8,3837.0,4.747,0.517,CONFIRMED,4.220965778,3.0854,2260.0,2.62,0.705,157.8,3837.0,4.747,0.517,CONFIRMED,kepler,CONFIRMED,0.5524024,CONFIRMED
6.998099523,2.0488,20285.0,588.66,7.361,192.3,5612.0,4.566,0.829,FALSE POSITIVE,6.998099523,2.0488,20285.0,588.66,7.361,192.3,5612.0,4.566,0.829,FALSE POSITIVE,kepler,FALSE POSITIVE,0.77696574,FALSE POSITIVE
5.95489993,2.3892,1410.7,2.33,0.327,87.2,4261.0,4.641,0.633,CONFIRMED,5.95489993,2.3892,1410.7,2.33,0.327,87.2,4261.0,4.641,0.633,CONFIRMED,kepler,CONFIRMED,0.61433554,CONFIRMED
12.03987488,2.7363,1250.6,2.18,0.286,57.6,4261.0,4.641,0.633,CONFIRMED,12.03987488,2.7363,1250.6,2.18,0.286,57.6,4261.0,4.641,0.633,CONFIRMED,kepler,CONFIRMED,0.612656,CONFIRMED
20.83762895,2.3734,439.0,1.42,0.706,14.9,4261.0,4.641,0.633,CONFIRMED,20.83762895,2.3734,439.0,1.42,0.706,14.9,4261.0,4.641,0.633,CONFIRMED,kepler,CONFIRMED,0.59408045,CONFIRMED
8.8111022,5.0683,401.1,63.66,1.223,76.8,6200.0,3.8,2.404,FALSE POSITIVE,8.8111022,5.0683,401.1,63.66,1.223,76.8,6200.0,3.8,2.404,CANDIDATE,kepler,CANDIDATE,0.39804125,CANDIDATE
23.58917143,5.073,1200.7,3.16,0.926,53.3,4919.0,4.566,0.721,CONFIRMED,23.58917143,5.073,1200.7,3.16,0.926,53.3,4919.0,4.566,0.721,CONFIRMED,kepler,CONFIRMED,0.5903304,CONFIRMED
6.481633073,3.784,298.5,2.54,0.833,125.6,5945.0,4.213,1.302,CONFIRMED,6.481633073,3.784,298.5,2.54,0.833,125.6,5945.0,4.213,1.302,CONFIRMED,kepler,CONFIRMED,0.61072814,CONFIRMED
10.37168928,3.035,1254.9,3.2,0.537,64.5,5121.0,4.457,0.888,CONFIRMED,10.37168928,3.035,1254.9,3.2,0.537,64.5,5121.0,4.457,0.888,CONFIRMED,kepler,CONFIRMED,0.67039967,CONFIRMED
3.96996298,1.1757,299.2,1.78,0.836,15.0,5121.0,4.457,0.888,CONFIRMED,3.96996298,1.1757,299.2,1.78,0.836,15.0,5121.0,4.457,0.888,CONFIRMED,kepler,CONFIRMED,0.59698516,CONFIRMED
4.40841331,5.012,549.4,2.66,0.899,45.1,6007.0,4.457,0.961,CONFIRMED,4.40841331,5.012,549.4,2.66,0.899,45.1,6007.0,4.457,0.961,CONFIRMED,kepler,CONFIRMED,0.46303642,CONFIRMED
7.9426176,6.703,1590.7,4.68,0.942,60.4,5811.0,4.521,0.926,FALSE POSITIVE,7.9426176,6.703,1590.7,4.68,0.942,60.4,5811.0,4.521,0.926,CONFIRMED,kepler,CONFIRMED,0.38787073,CONFIRMED
226.8904775,7.558,3136.4,4.53,0.731,46.8,5067.0,4.585,0.75,CONFIRMED,226.8904775,7.558,3136.4,4.53,0.731,46.8,5067.0,4.585,0.75,CONFIRMED,kepler,CONFIRMED,0.38985515,CONFIRMED
1.956811408,2.1958,24905.0,21.58,1.091,125.4,5209.0,4.657,0.603,FALSE POSITIVE,1.956811408,2.1958,24905.0,21.58,1.091,125.4,5209.0,4.657,0.603,FALSE POSITIVE,kepler,FALSE POSITIVE,0.53083575,FALSE POSITIVE
2.688899233,2.11275,37492.0,12.04,0.001,1011.6,4820.0,4.667,0.639,CANDIDATE,2.688899233,2.11275,37492.0,12.04,0.001,1011.6,4820.0,4.667,0.639,CONFIRMED,kepler,CONFIRMED,0.47276393,CONFIRMED
9.439459486,2.8979,3036.1,4.16,0.049,175.2,5097.0,4.597,0.779,CONFIRMED,9.439459486,2.8979,3036.1,4.16,0.049,175.2,5097.0,4.597,0.779,CONFIRMED,kepler,CONFIRMED,0.70637345,CONFIRMED
11.523067458,3.8757,507.3,3.13,0.0,142.0,5644.0,4.162,1.411,CONFIRMED,11.523067458,3.8757,507.3,3.13,0.0,142.0,5644.0,4.162,1.411,CONFIRMED,kepler,CONFIRMED,0.68715787,CONFIRMED
20.47748843,2.8364,1382.4,2.92,0.497,52.7,5097.0,4.597,0.779,CONFIRMED,20.47748843,2.8364,1382.4,2.92,0.497,52.7,5097.0,4.597,0.779,CONFIRMED,kepler,CONFIRMED,0.62651,CONFIRMED
3.336123113,1.9616,516.3,1.74,0.252,41.6,5097.0,4.597,0.779,CONFIRMED,3.336123113,1.9616,516.3,1.74,0.252,41.6,5097.0,4.597,0.779,CONFIRMED,kepler,CONFIRMED,0.6331548,CONFIRMED
8.01078456,2.312,1333.6,1.72,0.192,48.5,3713.0,4.779,0.47,CONFIRMED,8.01078456,2.312,1333.6,1.72,0.192,48.5,3713.0,4.779,0.47,CONFIRMED,kepler,CONFIRMED,0.5318816,CONFIRMED
